parent,name,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,status
text2sql.LineListOTZEligibilityAndEnrollments,Eligible,Eligible,Boolean value that shows if an OTZ client is eligible for a viral load,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,EligibleVL,EligibleVL,Boolean for if the OTZ client is eligible for a viral load,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,Enrolled,Enrolled,Boolean value that shows if client is enrolled into the OTZ program,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,FirstVL,FirstVL,First recorded viral load value of the client,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,HasValidVL,HasValidVL,Boolean value that shows if a client has a valid viral load or not,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,LastVL,LastVL,This is the most current VL for the client.,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,LastVisitDateKey,LastVisitDateKey,Last Visit Date of the client,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesCompletedToday_OTZ_Beyond,ModulesCompletedToday_OTZ_Beyond,Boolean value for if the client completed OTZ Beyond module during the last visit,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesCompletedToday_OTZ_Leadership,ModulesCompletedToday_OTZ_Leadership,Boolean value for if the client completed OTZ Leadership module during the last visit,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesCompletedToday_OTZ_MakingDecisions,ModulesCompletedToday_OTZ_MakingDecisions,Boolean value for if the client completed OTZ MakingDecisions module during the last visit,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesCompletedToday_OTZ_Orientation,ModulesCompletedToday_OTZ_Orientation,Boolean value for if the client completed OTZ Orientation module during the last visit,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesCompletedToday_OTZ_Participation,ModulesCompletedToday_OTZ_Participation,Boolean value for if the client completed OTZ Participation module during the last visit,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesCompletedToday_OTZ_SRH,ModulesCompletedToday_OTZ_SRH,Boolean value for if the client completed OTZ SRH module during the last visit,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesCompletedToday_OTZ_Transition,ModulesCompletedToday_OTZ_Transition,Boolean value for if the client completed OTZ Transition module during the last visit,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesCompletedToday_OTZ_TreatmentLiteracy,ModulesCompletedToday_OTZ_TreatmentLiteracy,Boolean value for if the client completed OTZ TreatmentLiteracy module during the last visit,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ModulesPreviouslyCovered,ModulesPreviouslyCovered,List of modules previously covered by the client,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,OTZEnrollmentDateKey,OTZEnrollmentDateKey,"Date when client was enrolled into OTZ program. ",,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,PatientIDHash,PatientIDHash,De-identified Patient CCC Number,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,TransferInStatus,TransferInStatus,Boolean value for if the client is a transfer in,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,TransitionAttritionReason,TransitionAttritionReason,Reason for transition or Exit from OTZ support group,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ValidVLResult,ValidVLResult,The VL result that is within 12 months from the reporting period taking into account age group validity,,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ValidVLResultCategory,ValidVLResultCategory,"The viral load results categorizations as LDL,High risk LLV, Low risk LLv and unsuppressed",,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ValidVLResultCategory1,ValidVLResultCategory,"The valid viral load results of the client, categories available are 200-999, 51-999, >50.>1000, Undetectable ",,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,ValidVLResultCategory2,ValidVLResultCategory2,"The viral load results of the client, categories available are LDL,High Risk LLV, Low Risk LLV and UNSUPPRESSED. if category is LDL and Low Risk LLV then the client  is suppressed",,,,,,,Approved
text2sql.LineListOTZEligibilityAndEnrollments,patientPKHash,patientPKHash,Hashed value unique to a client in a specific facility,,,,,,,Approved
,LineListOVCEligibilityAndEnrollments,LineListOVCEligibilityAndEnrollments,"A client level linelist containing data on orphans and Vulnerable Children (OVC) eligible cleints and erollment status for clients between 0 to 17years as of their last visit. OVC clients are clients enrolled in OVC program. If a client has an enrollment date or isEnrolled =1 then that is an OVC client. The table also has information whether the client is txcurr and their viral load results. 
Use this table for any questions related to OVC.

 Example of queries from this table include 
1. What is the proportion of OVC clients amongst TXcurr? hint; numerator is IsEnrolled=1, denominator is Count all, where  ARTOutcomeDescription= ACTIVE
2. 2.What is the proportion of clients in OVC enrolled in CPMIS? numerator is EnrolledinCPIMS= Yes, denominator is Count all, where   IsEnrolled=1
3. 3.What is the proportion of eligible OVC clients in the care and treatment program? hint; numerator is  IsEnrolled=1, denominator is Count all, where  ARTOutcomeDescription= ACTIVE
4. 4.What is the proportion of unsuppressed OVC clients

Example of sql query from this table 
Question;  What proportion of clients enrolled in OVC are virally suppressed
SQL Query; SELECT 
    COUNT(*) AS TotalEnrolledOVC, 
    SUM(CASE WHEN VirallySuppressed = 1 THEN 1 ELSE 0 END) AS SuppressedOVC, 
    SUM(CASE WHEN VirallySuppressed = 0 THEN 1 ELSE 0 END) AS UnsuppressedOVC, 
    SUM(CASE WHEN HasValidVL = 1 THEN 1 ELSE 0 END) AS TotalValidVL,
    SUM(CASE WHEN VirallySuppressed = 1 THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS ProportionSuppressedOVC
FROM 
    LineListOVCEligibilityAndEnrollments 
WHERE 
    isEnrolled = 1;

",,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,ARTOutcomeDescription,ARTOutcomeDescription,"The outcome of the client, categories available are ACTIVE ",,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,Age,Age,The age of the patient calculated from DoB,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,CPIMSUniqueIdentifierHash,CPIMSUniqueIdentifierHash,Hashed value for Child Protection Information Management System Number (CPIMS),,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,CurrentRegimen,CurrentRegimen,The regimen the patient is on currently,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,DATIMAgeGroup,DATIMAgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,EligibleVL,EligibleVL,Is the client eligible for a viral load,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,EnrolledinCPIMS,EnrolledinCPIMS,"Indicates  if client is enrolled in CPIMS. available categories are Yes, No",,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,EnrolledinCPIMSCleaned,EnrolledinCPIMSCleaned,"Indicates if a client is enrolled in CPIMScleaned. available categories Yes, No",,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,ExitDate,ExitDate,Date client Exited from OVC,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,FirstVL,FirstVL,The first ever documented viral load,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,FirstVLDate,FirstVLDate,Date of first viral load for the client; format (yyyy-mm-dd),,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,Gender,Gender,Gender of client,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,HasValidVL,HasValidVL,Does the client have a valid viral load,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,LastRegimen,LastRegimen,Cateory of the current regimen the client is on e.g. DTG based or Non-DTG based,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,NUPI,NUPI,Hashed value of the client's allocated NUPI number,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,OVCEnrollmentDate,OVCEnrollmentDate,"Date of enrollment to OVC program. ",,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,OVCExitReason,OVCExitReason,reason the client exited the OVC program,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,PartnerOfferingOVCServices,PartnerOfferingOVCServices,Category of partners offering OVC services,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,PatientIDHash,PatientIDHash,Hashed value of the Patient CCC number,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,PatientPKHash,PatientPKHash,De-identified EMR Internal System generated Unique Patient Identifier,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,RelationshipWithPatient,RelationshipWithPatient,Caregivers relationship to Client,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,TXCurr,TXCurr,Boolean to show if client is current on treatment or txcurr,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,ValidVLDate,ValidVLDate,Date of the most current valid VL for the client,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,ValidVLResultCategory,ValidVLResultCategory,"The viral load results categorizations as LDL,High risk LLV, Low risk LLv and unsuppressed",,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,ValidVLResultCategory1,ValidVLResultCategory2,"Viral loads categories <50andwith bands >1000, 200-999,51-199,<50 and Undetectable",,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,VirallySuppressed,VirallySuppressed,Boolean for if client has a valid VL and is surpressed. Suppression is defined by having a valid VL of less than 200 copies per ML or undetectable,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,isEnrolled,isEnrolled,Boolean for if client is enrolled into OVC program,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,lastVL,lastVL,This is the most current VL for the client,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,lastVLDate,lastVLDate,Date of the most current VL for the client,,,,,,,Approved
text2sql.LineListOVCEligibilityAndEnrollments,onMMD,onMMD,Boolean value for if cleint is on MMD or not,,,,,,,Approved
,LineListOVCEnrollments,LineListOVCEnrollments,A client level linelist containing data on OVC enrollment for clients between 0 and 18 years as of their last visit,,,,,,,Approved
text2sql.LineListOVCEnrollments,ARTOutcomeDescription,ARTOutcomeDescription,"ART Outcome category ; Categories include Active, Dead,Transferred Out, Loss to follow up, New Patient, Undocumented Loss, Others",,,,,,,Approved
text2sql.LineListOVCEnrollments,Age,Age,Age of the patient,,,,,,,Approved
text2sql.LineListOVCEnrollments,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LineListOVCEnrollments,CPIMSUniqueIdentifierHash,CPIMSUniqueIdentifierHash,Hashed value for Child Protection Information Management System Number (CPIMS),,,,,,,Approved
text2sql.LineListOVCEnrollments,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LineListOVCEnrollments,CurrentRegimen,CurrentRegimen,Latest regimen the client is on,,,,,,,Approved
text2sql.LineListOVCEnrollments,DATIMAgeGroup,DATIMAgeGroup,A 4-year age band using the DATIM system disaggregations,,,,,,,Approved
text2sql.LineListOVCEnrollments,EligibleVL,EligibleVL,Boolean value for if client is eligible for VL,,,,,,,Approved
text2sql.LineListOVCEnrollments,EnrolledinCPIMS,EnrolledinCPIMS,Boolean value for if cleint is enrolled in CPIMS,,,,,,,Approved
text2sql.LineListOVCEnrollments,EnrolledinCPIMSCleaned,EnrolledinCPIMSCleaned,Boolean value for if cleint is enrolled in CPIMS,,,,,,,Approved
text2sql.LineListOVCEnrollments,ExitDate,ExitDate,Date client Exited from OVC,,,,,,,Approved
text2sql.LineListOVCEnrollments,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LineListOVCEnrollments,FirstVL,FirstVL,First recorded viral load value of the client,,,,,,,Approved
text2sql.LineListOVCEnrollments,FirstVLDate,FirstVLDate,Date of first viral load for the client,,,,,,,Approved
text2sql.LineListOVCEnrollments,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.LineListOVCEnrollments,HasValidVL,HasValidVL,Boolean value for if client has a valid VL,,,,,,,Approved
text2sql.LineListOVCEnrollments,LastRegimen,LastRegimen,Cateory of the current regimen the client is on e.g. DTG based or Non-DTG based,,,,,,,Approved
text2sql.LineListOVCEnrollments,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.LineListOVCEnrollments,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.LineListOVCEnrollments,OVCEnrollmentDate,OVCEnrollmentDate,Date of enrollment to OVC program,,,,,,,Approved
text2sql.LineListOVCEnrollments,OVCExitReason,OVCExitReason,OVC client's Exit Reason,,,,,,,Approved
text2sql.LineListOVCEnrollments,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LineListOVCEnrollments,PartnerOfferingOVCServices,PartnerOfferingOVCServices,Category of partners offering OVC services,,,,,,,Approved
text2sql.LineListOVCEnrollments,PatientIDHash,PatientIDHash,Hashed value of the Patient CCC number,,,,,,,Approved
text2sql.LineListOVCEnrollments,PatientPKHash,PatientPKHash,De-identified EMR Internal System generated Unique Patient Identifier,,,,,,,Approved
text2sql.LineListOVCEnrollments,RelationshipWithPatient,RelationshipWithPatient,Caregivers relationship to Client,,,,,,,Approved
text2sql.LineListOVCEnrollments,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
